twitterUsername,tweetText
SenatorRisch,RT @IWUA_H20: Thank you to @SenatorRisch for sponsoring the Reclamation #TitleTransfer Act of 2018. @IWUA_H20 supports this legislation tha...
SenatorRisch,The entire @bkgloves &amp; Schild family shows how dedication to hard work and perseverance can lead to #smallbiz succe... https://t.co/I8Mvd9ybCa
SenatorRisch,My Reclamation Title Transfer Act of 2018 just passed. Appreciate my colleagues' support. https://t.co/ooN6BSkfV5
SenatorRisch,"RT @MikeCrapo: Welcome home, Sgt. Beach! https://t.co/K8CJEitWvs"
SenatorRisch,RT @IdahoPotato: Harvest time for #FamousIdahoPotatoes &amp; #SpuddyBuddy! #Thankafarmer #OnlyinIdaho #FarmtoTable https://t.co/DP9wy9ayIw
SenatorRisch,RT @ThisSpudsForYou: Thank you @SenatorRisch for your work in support of #potato exports.  The industry appreciated your time during the @U...
SenatorRisch,"RT @EnergyGOP: Sen. @LisaMurkowski: Along with 7 other senators, I recently introduced the Nuclear Energy Leadership Act, that will help re..."
SenatorRisch,RT @TerrestrialMSR: Bill to speed up reactor development heads to Trump's desk https://t.co/u2MObYwM26 ... via @thepostregister #AdvancedNucl...
SenatorRisch,RT @museumofidaho: #MondayMotivation: Wilson Rawls (who would turn 105 today) burned his manuscripts out of embarrassment so fiancee wouldn...
SenatorRisch,NEWS: Idaho has received a substantial award from @sbagov's STEP - a program authorized by my @SmallBizCmte - to su... https://t.co/asHe4WNCH0
SenatorRisch,RT @SmallBizCmte: Great example of how @IdahoSBDC can help kick start a dream into a successful #smallbiz. https://t.co/V25rDhxnjY
SenatorRisch,RT @DeptofDefense: Today marks 71 years of #AirForce strength in the skies. Happy Birthday to the @USAirForce. #AFBday #AF71 https://t.co/y...
SenatorRisch,"RT @MikeCrapo: Happy 71st birthday, @usairforce!  Today marks 71 years of airpower and values of integrity, service and excellence! Thank y..."
SenatorRisch,"RT @FAANews: .@USDOT and the #FAA approved four grants totaling $2.6M to improve #airport #infrastructure across #Idaho, including @iflysun..."
SenatorRisch,"RT @IdahoPubRadio: S. 97, the Nuclear Energy Innovation Act, led by @MikeCrapo, @SenatorRisch, and @SenWhitehouse, has cleared the U.S. Hou..."
SenatorRisch,RT @MikeCrapo: My legislation with @SenWhitehouse @SenatorRisch @lisamurkowski @senorrinhatch @SenatorDurbin @CoryBooker  to improve #nucle...
SenatorRisch,President Trump's Executive Order on election security is a positive step to help mitigate the threat of Russian in... https://t.co/BTMDqZ6EMV
SenatorRisch,"RT @AFFI: Our members had a great meeting with @SenatorRisch today. Our industry provides 13,000 #jobs and $650M in wages in Idaho. #frozen..."
SenatorRisch,"RT @CNBC: Small-business optimism surges to highest level ever, topping previous record under Reagan https://t.co/xkCdelHSzw"
SenatorRisch,RT @SmallBizCmte: .@Bloomberg: U.S. Small Business Optimism Just Hit Its Highest Level in History --&gt; https://t.co/fLXS6uSTd3
SenatorRisch,RT @NFIB: NFIB's August #SmallBiz Optimism Index hit an all-time record high - driven by small business owners executing on the plans they'...
SenatorRisch,"RT @SBAPacificNW: ""There's never been a better time to be involved in the economy then right now. We want to make it easier for you."" @Sena..."
SenatorRisch,Congress &amp; the Administration have worked hand-in-hand to reform the tax code &amp; undo the regulatory burden that has... https://t.co/8rvhi5kH2f
SenatorRisch,There's never been a better time for Idaho #smallbiz owners to reach beyond our state's borders. Enjoyed speaking a... https://t.co/ypbXCnKGi8
SenatorRisch,May God be with our service members who put their lives at risk every day to prevent another attack on American soil. (2/2)
SenatorRisch,"Seventeen years later, it is still difficult to comprehend the evil we saw on September 11, 2001 that took the live... https://t.co/KEh5AMrD5v"
SenatorRisch,"RT @MikeCrapo: We remember the lives of all those lost, and the sacrifices made daily by first responders and members of the United States..."
ChuckGrassley,It appears the FBI had contents of hunter Bidens laptop since at least December 2019. What did they do to verify th... https://t.co/ZcN1Ixj8ST
ChuckGrassley,If Bidens wins Trump's promise kept to get Europe to pay more for NATO  defense will stall bc Obama Biden didn't get job done
ChuckGrassley,If Biden wins Trump's promise kept to move embassy to Jerusalem will be undone bc Obama four times decided against
ChuckGrassley,Pres @realDonaldTrump delivers for Iowa biofuels w e15 yr round +stopping gap waivers + investing in higher blend i... https://t.co/ASDNwWlevm
ChuckGrassley,Biden said in Detroit Friday that he's going to build thousands of electric car charging stations across America Th... https://t.co/5bguiCvjg1
ChuckGrassley,Behind the scenes this wk w Sen Ernst talking to Iowa newscasts by satellite about Judge Amy Coney Barrett &amp; the Su... https://t.co/MkXrI7qj8E
ChuckGrassley,Thx Mr President for kind words u said abt Joni &amp; me last night in Des Moines We couldnt be w u bc of Judge Barrett... https://t.co/wCS0u3N7c2
ChuckGrassley,Day 4 of SCOTUS hrg 2day Senate Judiciary Cmte holds executive biz mtg followed by panel of witnesses Any 1 senator... https://t.co/YSTAsNg1iX
ChuckGrassley,"For the 1st time in 40 yrs, Iowa had 2 senators vetting the president's Supreme Court nominee in the judiciary cmte... https://t.co/IZF3IEiLDe"
ChuckGrassley,Just posted a photo @ Hart Senate Office Building https://t.co/hXuasn6wIv
ChuckGrassley,My colleague Sen Ernst is up at the scotus hearing asking 2nd round of questions right NOW so it's time to tune bac... https://t.co/Y6uNJmaptp
ChuckGrassley,Congratulations are in order for Iowa wrestling LEGEND Dan Gable who is being awarded the Presidential Medal of Fre... https://t.co/xoeEv88WO7
ChuckGrassley,"October is breast cancer awareness month My wife, Barbara, is a 33yr survivor so we know firsthand that early detec... https://t.co/qPNGxWLoSA"
ChuckGrassley,2day in Sen Judiciary Cmte every Senator gets up to 20 minutes for 2nd round of questions to Judge Amy Coney Barret... https://t.co/yQ0ON5HcZ9
ChuckGrassley,My colleague Senator Ernst is up next for her questions to Supreme Court nominee Judge Amy Coney Barrett
ChuckGrassley,.@realdonaldtrump I suggest u use pocket card at podium w 5 short sentences on what u've accomplished 5 things that... https://t.co/shnbtP0WRA
ChuckGrassley,At our mtgs the last couple weeks in Iowa Sen Ernst &amp; I heard bankers &amp; small biz ppl ask if SBA has authority for... https://t.co/FRFfVGhabb
ChuckGrassley,2day in Sen Judiciary Cmte every Senator gets up to 30 minutes for 1st round of questions to Judge Amy Coney Barret... https://t.co/RGf2OHccz8
ChuckGrassley,@kayleighmcenany Praise the Lord!
ChuckGrassley,@kayleighmcenany @foxandfriends I'll buy u a new clock battery if u need it but 11:03 is an impt time!
ChuckGrassley,Dems + Republicans agree we need more funding to help students learn safely &amp; for testing/health care. Why can't we... https://t.co/gZoRsMWB0m
ChuckGrassley,We could pass targeted relief for families &amp; schools 2day if Dems would let us Everyone knows we can work on 2 thin... https://t.co/wy2qHvihd9
ChuckGrassley,Dems say Senate should focus on virus relief but they won't take yes for an answer They filibustered a bill full of... https://t.co/6nsEUlBZKh
ChuckGrassley,Judge Amy Coney Barrett being sworn in at the Senate Judiciary Cmte https://t.co/aC3sEbzOGh
ChuckGrassley,I've always been a family farmer &amp; my son Robin runs the farm better than I ever could've Happy #nationalfarmersday... https://t.co/5Daizk9X7E
ChuckGrassley,@
ChuckGrassley,Correction. Ernst up right after lunch to give Barrett's hearing opening remarks
ChuckGrassley,Sen Ernst will be up in about 50 mins for opening statement at SCOTUS hearing https://t.co/TQKmdWOYFw
ChuckGrassley,My view from the Judiciary Cmte hearing for the nomination of Judge Amy Coney Barrett to be on the Supreme Court @... https://t.co/RThffQr6m8
ChuckGrassley,2day the SCOTUS hearing for Judge Amy Coney Barrett begins at 8AM Iowa time/1st day of 4 days of hearing 2day judic... https://t.co/BU7C9le47Y
ChuckGrassley,"Democrats hv long said the American Bar Association is the ""gold standard"" &amp;they hv determined Judge Amy Coney Barr... https://t.co/3nrsP3Psba"
ChuckGrassley,Get this Veep Biden when asked if u wld shut down the economy if need be to fight virus. U said u wld listen to sci... https://t.co/PEllDsDfCP
ChuckGrassley,Kayleigh trump presser been on. FNC several times lately fr isolation location.  She need to put new battery in lit... https://t.co/MojjIeVnnZ
ChuckGrassley,FDR in 1937 wanted to pack the Supreme Court &amp; his own Democrat Party fought it so it didn't go thru Now the Democr... https://t.co/9OUmk4QQ2V
ChuckGrassley,Gr8 tour/Q&amp;A w Sen Ernst at Kendrick Forest Products in Edgewood issues: stimulus talks Supreme Court packing elect... https://t.co/fHIRnDG6pn
ChuckGrassley,FBI analysts+lawyers didnt think they had case agnst Flynn but top brass ignored warnings+proceeded w weak case bui... https://t.co/op6HkpRb8V
ChuckGrassley,Agents who did interview didnt think Flynn lied so why push so hard 2prosecute?? Notes show FBI had NO CASE! Not Lo... https://t.co/t5MknJoPew
ChuckGrassley,Notes from top FBI lawyers seem to suggest Flynn call w Russian ambassador during transition was consistent w other... https://t.co/uyqAqJ9VcT
ChuckGrassley,DOJ docs from last nite show DOJ/FBI lawyers skeptical abt case vs Flynn day after agents broke protocol 2question... https://t.co/s5p1ENOEND
ChuckGrassley,Ag Scty Perdue announced a Higher Blends Infrastructure Incentive Program award 2day at Casey's. This is a gr8 boos... https://t.co/qfIZvmUTql
ChuckGrassley,I wanted to learn how the famous Casey's pizza was made Now I know why the Casey's pizza in New Hartford is always... https://t.co/pvQguh1Nnm
ChuckGrassley,"Stopped for lunch/chocolate malt at Culver's with Ag Scty Sonny Perdue btwn mtgs about biofuels @ Clear Lake, Iowa https://t.co/y8pBneiAxo"
ChuckGrassley,"Just posted a photo @ Mason City, Iowa https://t.co/y9yjFEGRf1"
ChuckGrassley,"We are almost finished w bean harvest on the Grassley farm #soybeanwatch @ New Hartford, Iowa https://t.co/5Ou0MmVN11"
ChuckGrassley,gr8 news for Hamburg after yrs of resiliency tackling flood issues theyre awarded a $7.9M Economic Dev Admin grant... https://t.co/CPAE4MdUqf
ChuckGrassley,I've been pushing FBI for transparency on Russiagate for yrs We now kno CIA was part of info gathering but CIA won'... https://t.co/2b6GTFsKeS
ChuckGrassley,Pence also had strongest answers on policy/direction of our country The VP highlighted Pres Trump's accomplishments... https://t.co/s1TF9Db378
ChuckGrassley,After the pence/Harris debate the winner is usually the one u would want to have dinner with.... I think pence woul... https://t.co/V0H2Zhv77u
ChuckGrassley,Gr8 2see feds cracking down on price fixing schemes in ag sector w charges agnst 6 in chicken industry American far... https://t.co/7D7ET3AkF5
ChuckGrassley,Tour of REG in Mason City w Senator Ernst &amp; Iowa Ag Scty Naig. I got word that REG is expanding some of its facilit... https://t.co/bTEyxh0HuT
ChuckGrassley,"Just posted a photo @ Mason City, Iowa https://t.co/2GYPaGx13F"
ChuckGrassley,Gov Reynolds ranked 2nd behind only small state of New Hampshire for conservative fiscal responsibility Meaning Iow... https://t.co/ysapkMQ5Xh
ChuckGrassley,FBI made so many major mistakes in Russiagate probe Now I wonder WHAT ON EARTH wouldve gotten FBI 2quit made up cru... https://t.co/hCtNpkMIyV
ChuckGrassley,Democrats refused to negotiate in good faith &amp;instead tried to use coronavirus as an excuse to spend trillions of t... https://t.co/IsPxBekwvR
ChuckGrassley,"Impressive tour of Washington County's new emergency communications center #99countymeetings @ Washington, Iowa https://t.co/ikBW8Me6U2"
ChuckGrassley,Thx to Deb at Deb's Deli for inviting me to hv ice cream at her shop. I enjoyed 2 scoops of peanut butter fudge @ C... https://t.co/4t7sn9Lycz
ChuckGrassley,Q&amp;A w Marion-East Cedar Rapids Rotary Club 28ppl issues: rebuilding our economy SCOTUS unspent CARES $$ Steele doss... https://t.co/CYw28EU0Up
ChuckGrassley,I watched my friend David Young debate on Iowa PBS 2nite He did gr8 job &amp; knows how to deliver on the issues most impt to the 3rd district
ChuckGrassley,Gov Reynolds receiving top marks from CATO for keeping taxes low&amp; budgeting responsibly is supported by leadership... https://t.co/AavRsswgxV
ChuckGrassley,CATO Institute gives Gov Reynolds &amp; Republican-led legislature an A for keeping taxes low for Iowa families/busines... https://t.co/8p8JTRKIWW
ChuckGrassley,Today is the first day of voting in Iowa  @ Iowa https://t.co/2Fq0WcCPks
ChuckGrassley,This corn is ready for harvest &amp; we are about 1/3 done at the Grassley farm #cornwatch https://t.co/dOhrkr66og
ChuckGrassley,"Turned to history channel to c if there was any history,.  There was not any history.  Instead ""The Pickers"" sShe i... https://t.co/tIOPOVtVqo"
ChuckGrassley,BIG win by Iowa State 2nite defeating Oklahoma 1st WIN in Ames against them since 1960 #realhistorychannel Go cyclones
ChuckGrassley,Another strong debate for my friend &amp; colleague Senator Joni Ernst She is an effective leader for ALL Iowans
ChuckGrassley,Barbara &amp; I regularly pray for @realDonaldTrump &amp; our First Lady as 1 Timothy 2:1-2 tells us to pray for those in a... https://t.co/QAJcqXTvxM
ChuckGrassley,Happy 96th bday to former Pres Jimmy Carter the oldest living former US president ever #realhistorychannel From an... https://t.co/q14TZ7Wv3t
ChuckGrassley,More election yr politics from Sen Schumer. GOP actually wants to protect preexisting conditions while Dems would r... https://t.co/CSCsbnqYKP
ChuckGrassley,Senate just passed BIPARTISAN bill 84-10 to keep govt up &amp; running for the American ppl Impt extensions of infrastr... https://t.co/CJm1aA3iwO
ChuckGrassley,State of Iowa ends fiscal yr '20 w $305M surplus in general fund +cash reserves FULL Gov Reynolds/Republican legisl... https://t.co/CwHNRstSDU
ChuckGrassley,Enjoying a bday ice cream gift from Senator John Cornyn He knows I love ice cream @ United States Capitol https://t.co/SvTE3Sf711
ChuckGrassley,in testimony 2day Comey speculated w/out evidence abt Trump-Russia ties while at same time showing serious lack of... https://t.co/B8ApEekJ5j
ChuckGrassley,Comey said he didnt kno abt problems w Page FISA b4 he approved again+again If true wheres his outrage that agents... https://t.co/IBbugFaww0
ChuckGrassley,Unbelievable that fmr FBI dir Comey had NO CLUE of 2016 intel referral on Clinton effort 2tie Trump to Russia +NO C... https://t.co/zK1BR94Nf0
ChuckGrassley,Last nite Senate passed bipart resolution I cosponsored recognizing &amp; supporting National Forensic Science Week  Ac... https://t.co/v2DbiZdQQk
ChuckGrassley,"Today I met w Judge Amy Coney Barrett, Pres Trump's nominee for the Supreme Court. Judge Barrett is an excellent ca... https://t.co/VuwIOrAaFk"
ChuckGrassley,Just posted a photo @ United States Capitol https://t.co/UT6Xp9eYPs
ChuckGrassley,Thank
ChuckGrassley,Just heard my friend and colleague in first debate and Senator Ernst was clear winner. Her closing was exceptionally strong
ChuckGrassley,One of last flowers to bloom at Grassley farm. Good for two more weeks til frost comes @ Iowa https://t.co/1issMxtRS7
ChuckGrassley,Judge Barrett is an inspiring American+highly respected jurist She's an excellent choice for Supreme Ct When hearin... https://t.co/rgNNM8aOwT
ChuckGrassley,Two pods fr two different fields #soybeanwatch The one on left is mature enough &amp; that fields being harvested. Pod... https://t.co/993iOAsHwt
ChuckGrassley,I introd bipartisan Accelerating Kids' Access to Care Act to increase health care access incl across state lines fo... https://t.co/jWZKayCIT6
ChuckGrassley,Pres Trump made clear he &amp; the GOP stand on the side of no surprise bills+protections for preexisting conditions+mo... https://t.co/hNak93428r
ChuckGrassley,As senate president pro tem I was honored to pay my respects 2day to Justice Ginsburg. She led a remarkable life &amp;s... https://t.co/aNhTzQuwyh
ChuckGrassley,Just posted a photo @ Supreme Court of the United States https://t.co/HqgvIALgc9
ChuckGrassley,Q&amp;A w the Greater Des Moines Partnership for their 41st annual #DMDC issues: immigration nutrition edu infrastructu... https://t.co/9ZC4ZYmrSQ
ChuckGrassley,1st day of harvest on the Grassley farm #cornwatch I'll report regularly on how harvest goes Obviously Robin &amp; Pat... https://t.co/LQVjpUDp1i
ChuckGrassley,Met w members of the Public-Private Partnership Advisory Council to End Human Trafficking including Teresa Davidson... https://t.co/Ujdkdekgvn
ChuckGrassley,Democrats caved to Republican pressure &amp; put back CCC money in bill to prevent govt shutdown to help our farmers Th... https://t.co/ikWtGapDil
ChuckGrassley,Democrats blocking CCC $$ will break govt promise to the farmers Iowa is a top state for CRP payments &amp; USDA won't... https://t.co/leTtphamNx
ChuckGrassley,I just heard the Democratic leader say on the Senate floor I wouldn't even meet w Judge Garland WRONG I had a pleas... https://t.co/hfpNJrXnGz
ChuckGrassley,Tough yr 4 farmers across the Midwest &amp; Spkr Pelosi said CCC funding is a Republican ask &amp; House Dems didn't includ... https://t.co/1CokNZctvH
ChuckGrassley,Democrats don't like that the American ppl elected Pres Trump &amp; GOP Senate in 2016+2018 Democrats threatening to el... https://t.co/pFdeobAi9s
ChuckGrassley,With a divided govt in 2016 there was ambiguity about what the American ppl wanted for the direction of the Supreme... https://t.co/WTZhWa5hRw
ChuckGrassley,The decision whether to hold a hrg/vote on a SupCt nominee is made by the Judic Cmte Chair+ Majority Ldr &amp; they hav... https://t.co/q460qQFwq8
ChuckGrassley,The pidgins life that ended near Grassley farm this wknd hailed from the Sheboygan flying club in Wisconsin I stand... https://t.co/6iknOHC2aM
ChuckGrassley,HOGWASH alert: House Dems filed funding bill notably excl Commodity Credit Corp $$. Replenishing CCC has long been... https://t.co/bN9mqVAth6
ChuckGrassley,MoValley conference volleyball coaches are meeting this week to decide on playing.  I'm one rather insignificant fa... https://t.co/d0FQMfiul2
ChuckGrassley,https://t.co/OvK2P1IRX5
ChuckGrassley,But in case of this pidgin i could actually pick up bird.  No life whatsoever
ChuckGrassley,I assumed deer dead bc it was night and no carcas
ChuckGrassley,If u lost ur pet pidgin /it's dead in front yard my Iowa farm JUST DISCOVERED here r identifiers Right leg Blue 202... https://t.co/fcaCZtoDjo
ChuckGrassley,Yesterday CMS boosted incentives for home dialysis &amp; transplantation. HHS also finalized a rule 2 cover more expens... https://t.co/P6aoyR3R7j
ChuckGrassley,"Justice Ginsburg fought tirelessly for gr8er justice, equality &amp;opportunity for all ppl. She was a trailblazer in s... https://t.co/a6TcCz2iLb"
ChuckGrassley,IA farmers on Monday can apply for next round of coronavirus related losses at USDA &amp; now includes turkey producers... https://t.co/WshWbRfRKj
ChuckGrassley,I was just shown a tweet abt my friend &amp; colleague Sen Ernst in a left-wing magazine The New Republic should be ash... https://t.co/JZ2NxJJxVE
ChuckGrassley,House Democrats passed bill to overturn 27 states Right to Work laws incl Iowa. The pro act would harm workers who... https://t.co/2AniojZoIF
ChuckGrassley,Just posted a photo @ United States House of Representatives https://t.co/PEXEholsy2
ChuckGrassley,An early morning birthday surprise (dq ice cream cake) from Senator Ernst. Thx Joni! youre a gr8 partner for me as... https://t.co/zD2Zr6zhwE
ChuckGrassley,Bipartisan group in House proposed compromise plan to restart negotiations but Speaker Pelosi rejected out of hand.... https://t.co/1Y5zk5h9ZD
ChuckGrassley,Gr8 to hear that CMS values better Medicaid data. T-MSIS is a game changer for transparency but only if states repo... https://t.co/hwGavg2qd5
ChuckGrassley,Sen Ernst &amp;I wrote DOJ/fed trade commission to share concerns Iowans hv abt possible price gouging targeting Iowans... https://t.co/j0Rx6AENit
ChuckGrassley,Big 10 football is coming back in October Gr8 news! now I just need UNI panther football/volleyball to resume &amp; im... https://t.co/1kyluhTHc9
ChuckGrassley,Just posted a photo @ The White House https://t.co/sWozru5lQI
ChuckGrassley,Proud to attend the signing of the Abraham Accords at the White House. An historic event for peace in the Middle Ea... https://t.co/TA7XChXtKR
ChuckGrassley,I'm heading to the White House in my corn mask to show my support of recent biofuels announcements by Pres Trump... https://t.co/IGuVcYtXvI
ChuckGrassley,there were many good Iowa BUILD Grant applications This yr Iowa received 2 Dept of Transportation awards to Coralvi... https://t.co/zNzR4RY94V
ChuckGrassley,"Talked w Iowa Pork Producers about price transparency, trade, African Swine fever, customs &amp; border patrol funding,... https://t.co/wkPT4ZDvlw"
ChuckGrassley,on the heels of infrastructure announcement allowing e15 at e10 pumps @realDonaldTrump makes another BIG announceme... https://t.co/gym6lncxq1
ChuckGrassley,Once again I compliment Amb Terry Branstad for his outstanding service as ambassador to China It continued his dedi... https://t.co/FmzezkfuBL
ChuckGrassley,This ear of corn is developed &amp; will soon be ready for harvest #cornwatch @ Iowa https://t.co/ncVVEYbClI
ChuckGrassley,I'm watching Iowa state play Louisiana. If big 12 can do it why can't big 10.  If @realDonaldTrump could do by exec... https://t.co/X4E4Reb0bj
ChuckGrassley,Less than a month after the historic agreement between UAE and Israel @realdonaldtrump pulled off a deal for Bahrai... https://t.co/0k9IMuhpVp
ChuckGrassley,Pres Trump has once again shown that he's an ethanol supporter by eliminating a lot of red tape that has stood in t... https://t.co/7VEKao4wqC
ChuckGrassley,"Spoke to the NAIFA Iowa state convention about retirement, financial planning + other policy issues @ Cedar Falls,... https://t.co/OsWq644S0l"
ChuckGrassley,Congrats to Linda Upmeyer for being named to Ex-Im advisory cmte to represent agriculture. Linda served as frmr IA... https://t.co/y7D9Mq5O7a
ChuckGrassley,Pres Trump updated disaster proclamation from derecho w 23 counties eligible to receive public assistance &amp; declare... https://t.co/Qvwz8Tmfdg
ChuckGrassley,Once a yr on 9/11 media runs pictures from that day of destruction It's a horrible thing to think about those death... https://t.co/TD7T3cmhUv
ChuckGrassley,By blocking this relief legis Democrat politicians are showing once again they care more about hurting... https://t.co/Vh1UfAIC65
ChuckGrassley,2day Ernst &amp;I wrote Commerce Scty to lift 232 tariffs for steel needed to rebuild Iowa aftr Derecho. many Iowans sa... https://t.co/2WvRe5KQqx
ChuckGrassley,2day GOP led Senate confirmed 3 district judges More proof that judicial confirmations are a top priority for GOP m... https://t.co/iQIObiFCyX
ChuckGrassley,Glad to join virtual ribbon cutting for the new VA clinic in Cedar Rapids The old clinic was damaged by the derecho... https://t.co/kLhtJLdiKY
ChuckGrassley,When we locked down &amp;counted on grocery stores 2hv full shelves it was farmers &amp;frontline ag workers who answered t... https://t.co/N7Jlwpu8Px
ChuckGrassley,Surely democrats don't want to explain to the unemployed why they should not receive $300 from the federal Govt on... https://t.co/EkvyHnIqqc
ChuckGrassley,I joined Elizabeth MacDonald on Fox Business to talk about the transparency needed from the federal bureaucracy bef... https://t.co/9WeSbr7kPS
ChuckGrassley,Pres @realDonaldTrump made history by putting out list of potential Supreme Court noms &amp;now he's done it a 2nd time... https://t.co/2EiRtPvF0R
ChuckGrassley,Later this wk Democrats will hv a chance to make the right decision &amp; not block the unemployment insurance that the... https://t.co/T2B3tq6Q9M
ChuckGrassley,Ive given thoughtful consideration to big 10 not hving football this season Considering all the rules we expect Ame... https://t.co/eJ7RDuOsKC
ChuckGrassley,Compare to past pics &amp; u can see how bean is getting bigger.  Still 3or4 weeks til they turn brown and dry/ready fo... https://t.co/kY0Qam9qG4
ChuckGrassley,"Iowans support minor league baseball [?][?] @ Clinton, Iowa https://t.co/BLrh0HNmP4"
ChuckGrassley,Why doesn't Missouri Valley Conf  play volleyball.  If big 12 can we can
ChuckGrassley,Black men &amp; Hispanic women saw the largest declines in their unemployment rates in August Still need to see more im... https://t.co/b14f9RvMRL
ChuckGrassley,"After every hour long Q&amp;A I spend 15 minutes taking questions from the local media #99countymeetings @ Dubuque, Iowa https://t.co/EQQmXpW6Am"
ChuckGrassley,The senate hasn't been in session for the last month so I held 49 Q&amp;As &amp; finished my 40th annual #99countymeetings... https://t.co/2NIqZDSJiy
ChuckGrassley,2day marks my 40th yr of #99countymeetings. As you would expect I'm celebrating the way you ought to celebrate--w a... https://t.co/kLx5TPFKAE
ChuckGrassley,"I just finished my 40th annual #99countymeetings in Clinton County @ Clinton, Iowa https://t.co/4NnjnsXaHT"
ChuckGrassley,Q&amp;A Clinton Regional Development Corp 24ppl issues: my cattle market transparency bill refinery waivers PPP trade t... https://t.co/wqVkOc4iaQ
ChuckGrassley,"Happy 100th bday, Red! I came across his bday celebration at McDonald's in Maquoketa #99countymeetings @ Maquoketa,... https://t.co/h9JvLcGQm4"
ChuckGrassley,Q&amp;A w Jackson/Clinton/Dubuque Co Farm Bureaus 13ppl issues: housing derecho farm damage cattle market transparency... https://t.co/xa2iUhK6gs
ChuckGrassley,Ag Scty Perdue is w Ernst Reynolds Naig &amp; leaders in Iowa 2day surveying derecho damage Perdue announced 18 countie... https://t.co/fW5AmphbU7
ChuckGrassley,Q&amp;A Dubuque Chamber 39ppl issues: historic tax credit PPP forgiveness PSP/airport 340B farm economy support essenti... https://t.co/FgxkyHelZC
ChuckGrassley,This yr some of my #99countymeetings looked a little different bc of the virus but the principle of representative... https://t.co/9nLjv3uLAC
ChuckGrassley,Q&amp;A w Delaware Co Farm Bureau 16ppl issues: sect 199 cattle market transparency bill packer consolidation PPP CFAP... https://t.co/Q3CopdzUAD
ChuckGrassley,Sen Ernst &amp; I had Q&amp;A w 20+ local nonprofits who are working tirelessly on derecho recovery issues: food insecurity... https://t.co/czeiZBQbUm
ChuckGrassley,Town mtg in Van Horne 32ppl issues: individual assistance crop insurance Yield Exclusion derecho recovery price gou... https://t.co/55JMsiAC1M
ChuckGrassley,Pres @realDonaldTrump: leaders &amp; farmers in Benton County asked me to thank u for approving federal individual assi... https://t.co/xW4r90f4SF
ChuckGrassley,Q&amp;A in Tama Co 14ppl issues: individual assistance PPP China trade don't defund the police rural broadband derecho... https://t.co/7gSGKZn0GR
ChuckGrassley,See where some farmers deliver their grain after harvest #cornwatch @ Iowa https://t.co/zocn0f1Dcd
ChuckGrassley,Q&amp;A at Five Star Co-op 19ppl issues: refinery waivers China trade cattle market transparency media bias bipartisans... https://t.co/eLNNkSSvDp
ChuckGrassley,Howard Co Farm Bureau 16ppl issues: trade infrastructure biofuels/refinery waivers bipartisanship Right to Try judg... https://t.co/76UisXCjWC
ChuckGrassley,Q&amp;A at Franklin Co REC 26ppl issues: PPP biofuels/refinery waivers wind/solar energy cover crops 2020 election Chin... https://t.co/WTWG2kVJtS
ChuckGrassley,Q&amp;A w Grundy Center Chamber-Main Street 17ppl issues: women's suffrage mail in voting presidential debates refinery... https://t.co/gCTkewpYpZ
ChuckGrassley,My mother was 1 of 4 women who voted 1st in IA &amp;maybe even the country after ratification of #19thAmendment In Grun... https://t.co/BNpEucQxzz
ChuckGrassley,If you want some real history go to the Woodbine Library to see a Smithsonian traveling exhibit on democracy... https://t.co/mwT1uNXVsZ
ChuckGrassley,"I held Q&amp;As in 17 counties this wk as part of my annual #99countymeetings @ Harlan, Iowa https://t.co/XQiHQ76SMk"
ChuckGrassley,Q&amp;A at Nishnabotna REC 22ppl issues: covid vaccine wind/solar energy retirement disaster relief for agriculture min... https://t.co/UnhrXVGxwY
ChuckGrassley,Tour/Q&amp;A at the soon-to-be CREW Center in Woodbine 26ppl issues: child care STEM vocational training PPP telehealth... https://t.co/2MzKXhM4Z5
ChuckGrassley,Onawa town mtg 24ppl issues: infrastructure county jails natl debt mail in voting cattle market transparency bill b... https://t.co/r4uLBsLfe3
ChuckGrassley,Taiwan's president announced lower trade barriers for U.S. beef &amp; pork This is something I've been frustrated over... https://t.co/YYv355IPki
ChuckGrassley,Q&amp;A w Sioux City religious leaders 21ppl issues: schools reopening derecho recovery CARES Act PPP DACA/immigration... https://t.co/Zr7JH1mlzl
ChuckGrassley,Thx to R-CALF for naming me legislator of the year for my work to support cattle producers #99countymeetings @ Anth... https://t.co/vfSQaiA0wX
ChuckGrassley,Tour/Q&amp;A at GOMACO in Ida Grove 12ppl issues: infrastructure revenue loss from COVID-19 H1B visas PPP etc... https://t.co/WvEtX3m16u
ChuckGrassley,Q&amp;A w employees at Loring Hospital 20ppl issues: PPP China trade diabetes prevention rural health care unemployment... https://t.co/HT54LTasGg
ChuckGrassley,Q&amp;A in Storm Lake 14ppl issues: PPP nursing homes-testing/PPE derecho China trade small biz postal service ethanol... https://t.co/DSENxOhLod
ChuckGrassley,Tour/Q&amp;A at Foundation Analytical Lab 24ppl issues: my cattle market transparency bill derecho crop damage/drought... https://t.co/Nznjyj6k2c
ChuckGrassley,I'm proud to hv a colleague that was the 1st woman from Iowa 2b elected to Congress Joni Ernst serves Iowa excellen... https://t.co/Bk8fCKkL8H
ChuckGrassley,Q&amp;A w pork producers 22ppl issues: market access mandatory price reporting packers payment limitations cattle marke... https://t.co/DDpXLNJfer
