twitterUsername,tweetText
brianschatz,@JeffMerkley @ChrisMurphyCT @CoryBooker Aloha shirts. @ReynSpooner @sigzanedesigns @ToriRichardLtd
brianschatz,RT @stabenow: @brianschatz @CoryBooker @ChrisMurphyCT @GaryPeters @chelseaperetti You know I'm in! We need @GaryPeters so he and I can keep...
brianschatz,"@chelseaperetti @CoryBooker Like, just that there is a chance. Why do I talk like that."
brianschatz,There is a nonzero chance that either @CoryBooker or @chelseaperetti will thank you on twitter if you give. https://t.co/c1ibMIV3Hm
brianschatz,@ChrisMurphyCT @chelseaperetti @GaryPeters You are mischaracterizing this dispute but I will set it aside for the p... https://t.co/SN9UrXiup9
brianschatz,OK NEW GOAL TEAM. 200 THOUSAND! LET'S GO AND TAKE THE SENATE SORRY FOR YELLING! [?]@CoryBooker[?] [?]@ChrisMurphyCT[?] [?]... https://t.co/e6AKEGl7aP
brianschatz,RT @CoryBooker: I'm in @brianschatz! We have to get Gary some help. We must defend that Senate seat as Mitch McConnell has it targeted so h...
brianschatz,BOOKER HAS ENTERED THE CHAT (is that how I say it?) https://t.co/c1ibMIV3Hm
brianschatz,"@ChrisMurphyCT @GaryPeters 200 is hard. But Booker just texted me so maybe we check w him if he can give a boost, @CoryBooker ?"
brianschatz,101 k so far!!! Keep it up!!! https://t.co/byvzvV5EDn
brianschatz,RT @ChrisMurphyCT: She showed up!!
brianschatz,70 now! https://t.co/UdZCMdmiPx
brianschatz,Hey we got @chelseaperetti on the Internet!! https://t.co/Jy5nZasd2d
brianschatz,RT @JasonKander: I'm retweeting this during the @Chiefs game so you know @GaryPeters re-elect is important.
brianschatz,"RT @ChrisMurphyCT: We can't flip the Senate if we don't hold Michigan. Me, @brianschatz, @chelseaperetti and others are hosting a social me..."
brianschatz,RT @ChrisMurphyCT: I'm available.
brianschatz,Hey Chelsea will you join me and @GaryPeters @ChrisMurphyCT for a livestream like right now???? https://t.co/TvPbuIkWPJ
brianschatz,RT @chelseaperetti: @brianschatz bikers gotta stick together https://t.co/V9tavqYK5A
brianschatz,MURPH let's do a livestream we might have a legit famous person join us. https://t.co/YUnRBbSBJq
brianschatz,"150 k is a LOT. But if we don't win Michigan, we don't win the Senate, and that's why Mitch is dumping an ungodly a... https://t.co/ZiVtpKrNHZ"
brianschatz,"RT @ChrisMurphyCT: Michigan is the firewall. And it's a tight race for Senate.

Peters 47
James 44

But our pal Gary Peters is in quarantin..."
brianschatz,RT @ChrisMurphyCT: On it. Hold for link. https://t.co/RcZUILe1S8
brianschatz,Can we pick a Senate race 1) in a swing state 2) fantastic incumbent democratic Senator 3) being hammered by Mcconn... https://t.co/9Mmk8udIgH
brianschatz,"RT @ChrisMurphyCT: Hey @brianschatz @CoryBooker @JeffMerkley it's showtime. 

Let's pick a race today where we get a big bang for the buck...."
brianschatz,I have an idea. https://t.co/2FMTlAfjCl https://t.co/74UiD401SA
brianschatz,"RT @nycsouthpaw: Judges who just stayed the TX ballot dropbox decision: 

Don Willett -- appointed by Trump in 2017 to a vacancy created in..."
brianschatz,RT @DanaBashCNN: Fascinating and disturbing new reporting from @tedbarrettcnn @mkraju about the lack of social distancing on the Senate flo...
brianschatz,"They stood with him after Lafayette Park. They stood with him after Helsinki. They stood with him after ""fine peopl... https://t.co/pYVB5ilUp8"
brianschatz,RT @AdamSerwer: Senate Republicans have finally found where they will draw the line with Trump: Spending money to help people
brianschatz,"RT @JessicaPost: Thank you to [?]@TomPerez[?] for shouting out [?]@DLCC[?] as the ""unsung heroes in flipping state legislatures"".

He's right, we o..."
brianschatz,"RT @jmartNYT: Republican voters are gonna suddenly sit out 2020 bc they find their inner deficit hawk, turn on Trump at 11th hour bc he ok'..."
brianschatz,"RT @mjhegar: I served three tours as a combat search and rescue pilot. When my helicopter was shot down, I worked with my crew to save ever..."
brianschatz,@clairecmc I don't know the answer to that. They have been mostly quiet. I don't see the harm in making sure you do... https://t.co/7psMu2W9rD
brianschatz,"RT @MikeEspyMS: I am overwhelmed with the amount of support that our campaign has received recently. We can win this together.

If you are..."
brianschatz,RT @marceelias: [?]BREAKING: Federal Court BLOCKS Gov. Abbott's order limiting counties to only one mail-in ballot drop-off location per co...
brianschatz,RT @ChrisMurphyCT: Fine. I'm in. Sunday. Raise a ton of money for a Senate race that matters. Got it.
brianschatz,RT @People4Bernie: Flip the Senate.
brianschatz,RT @jaketapper: I know the parents of kids who take COVID-19 tests to go to school. It doesn't seem unreasonable to ask a senator to do so...
brianschatz,"RT @ashtonpittman: NEW: Sen. Cindy Hyde-Smith says Republicans are ""coming guns loaded"" and ""packed"" to fight any Democratic efforts to del..."
brianschatz,"Covid tests are available for free in the United States Senate for members, with same day results."
brianschatz,Do that stuff in November please and thank you. Ok so Sunday it is! https://t.co/m6ymCP2k8A
brianschatz,@ChrisMurphyCT Sounds like it's gonna be a nice little Sunday Murph.
brianschatz,"RT @ChrisMurphyCT: Nah. I'm busy. Home Depot. Buy some wallpaper, flooring, stuff like that. Maybe Bed Bath &amp; Beyond. I don't know if we'll..."
brianschatz,@steveschale Also is that @algore in a Barong Tagalog?
brianschatz,@steveschale I have the same aloha shirt print that VP Gore is wearing. It's a classic.
brianschatz,Hey @ChrisMurphyCT you wanna do some fundraising for Senate candidate on Sunday? I just read that McConnell did a c... https://t.co/dkd6sxXvqo
brianschatz, https://t.co/ZPeN3TpyPQ
brianschatz,"RT @DrTomFrieden: If we've learned anything from the White House cluster, it's that you can't rely on testing to replace masks or other saf..."
brianschatz,Senate Republicans are literally the only people I've ever encountered who don't want to know if they got COVID19 o... https://t.co/WMMrb1lzjx
brianschatz,When did he last test negative?
brianschatz,nEutRAL pLATfOrm https://t.co/qNcbW3ixOS
brianschatz,"RT @BetoORourke: Texas-sized voter phone bank with (get this!!!) @WillieNelson, @Oprah, @BernieSanders, @JulianCastro, @StaceyAbrams, @Andr..."
brianschatz,"RT @votesaveamerica: So you probably heard from @brianschatz this morning, if you get our emails (hint hint), that we're kicking off a big..."
brianschatz,"Don't call them a ""militia"" just because they are Caucasian. They are domestic terrorists."
brianschatz,RT @mehdirhasan: I fact-checked Mike Pence's 10 biggest whoppers tonight for @peacockTV's live VP debate coverage - lies and half-truths on...
brianschatz,I had to click on this to make sure it wasn't a fake account. https://t.co/pWXy1TB9Bo
brianschatz,Is there a mercy rule?
brianschatz,Voters are increasingly hopeful and excited about the economic opportunities associated with climate action.
brianschatz,"Pence just said ""Joe Biden wants to retrofit four million buildings"" as if it was some sort of hit against Joe and... https://t.co/HFDp6NVzl2"
brianschatz,Kamala absolutely the climate leader we need.
brianschatz,They put a coal lobbyist in charge of the EPA.
brianschatz,Climate is on the ballot.
brianschatz,He should smile more.
brianschatz,This is a slaughter.
brianschatz,"RT @CoryBooker: In the words of our next president, ""keep yappin', man."""
brianschatz,RT @ShawnHils: Dem campaigns seeing the good public polling: https://t.co/kxqbmUbb4W
brianschatz,The emergency to them is that they need to stop counting people during the pandemic so they can get their incomplet... https://t.co/0ko6UqrcxA
brianschatz,RT @ErinBanco: BREAK: The White House warned attendees of the Gold Star family event Sept. 27 that they may have been exposed to COVID-19....
brianschatz,RT @BetoORourke: We can win Texas. https://t.co/i1tRxiJw79
brianschatz,"RT @mjhegar: The latest poll shows we're just ONE POINT down! And it's the third poll to show us statistically TIED with John Cornyn.

We c..."
brianschatz,Yes. Would just add that this is one of the remaining races where there is basically an endless need for money beca... https://t.co/jna36O2cyg
brianschatz,I AM ALSO FEELING GREAT!!!!
brianschatz,What did they know and when did they know it?
brianschatz,RT @GarrettHaake: Democratic congressional candidates will run on this: Republicans putting the Supreme Court ahead of protecting you from...
brianschatz,RT @DoctorYasmin: Congratulations on detecting antibodies in someone on antibody treatment https://t.co/p3marOae45
brianschatz,@RonaldKlain The character not the actor of course.
brianschatz,This is starting to feel like Robert Downey Junior in Less Than Zero.
brianschatz,"RT @allinwithchris: ""This is personal cruelty. This is a person who is sick, infecting others physically adjacent to him because he needs t..."
brianschatz,"RT @ChrisMurphyCT: We passed our goal of $50,000 to help @BarbaraBollier win the Kansas Senate race, but Schatz and I aren't ending this li..."
brianschatz,"RT @ChrisMurphyCT: Hey @JeffMerkley just joined us on our @BarbaraBollier telethon!

Tune in and make a donation to help Barbara win. Kansa..."
brianschatz,RT @ChrisMurphyCT: No idea if this will work but @brianschatz &amp; I are hosting our first-ever social media telethon. We believe @BarbaraBoll...
brianschatz,Barbara Bollier can win in Kansas. https://t.co/mWOy2I6MUR https://t.co/dlhtQtr0IH
brianschatz,"RT @BarbaraBollier: Thanks @DickDurbin, @JeffMerkley, @stabenow, @ChrisMurphyCT, @brianschatz, @TeamHeinrich, @CoryBooker and @MurrayCampai..."
brianschatz,RT @Zachary_Cohen: Senate Majority Leader McConnell tells Capitol pool reporters he backs President Trump's decision to pull out of COVID r...
brianschatz,"RT @ChrisMurphyCT: I think we can. But I have an idea - social media telethon. 

You and me (maybe others?) - Twitter Live and Facebook Liv..."
brianschatz,@ChrisMurphyCT @BarbaraBollier This sounds weird! Ok.
brianschatz,"RT @SherrodBrown: Hey @brianschatz &amp; @ChrisMurphyCT, I couldn't agree more. 

@BarbaraBollier is a doctor who will protect the #AffordableC..."
brianschatz,"RT @PiperPerabo: Barbara Bollier is TIED for #Kansas next Senator! Let's support her for the WIN! https://t.co/iJoYLMAWD5

Also early votin..."
brianschatz,"I became known for always pivoting back to ""they are trying to take away your healthcare"" on this website and I sto... https://t.co/oGLxkPJpHU"
brianschatz,@TeamHeinrich @CoryBooker @ChrisMurphyCT I mean who am I to lowball the number. Let's get close first?
brianschatz,Message guidance for Democrats today: Just quote the President verbatim regarding Covid relief. https://t.co/Vu6DUHUPBC
brianschatz,We are at 21k you think we can hit 50k? Let's try for 50! @CoryBooker @ChrisMurphyCT you are gonna have to start th... https://t.co/j0c83mWsQy
brianschatz,"They are postponing negotiations on Covid relief, already months late, so they can focus totally on taking away you... https://t.co/C1WI2RSLIU"
brianschatz,"RT @stabenow: I know Dr. @BarbaraBollier. As a State Senator and a Doctor, protecting healthcare is her life's work! It's exactly what what..."
brianschatz,RT @priaribi: There's a unique shot to send a new Democrat to the Senate from KANSAS this year with Barbara Bollier. How cool would that be...
brianschatz,@nongnonghead Both
brianschatz,"RT @TeamHeinrich: Folks, Barbara Bollier is amazing. She'd put Kansas first and she'd be an incredible US Senator. She also know a heck of..."
brianschatz,"I was not exposed to anyone who was positive, and I was not in close contact with anyone, and not in any contact at... https://t.co/9hp8WRNX0K"
brianschatz,My last Covid test was Friday. It was negative.
brianschatz,RT @CoryBooker: Absolutely @brianschatz - people have been so helpful in gettting Mitch McConnell out of the majority and win the Senate....
brianschatz,"Barbara Bollier is a state Senator, and a passionate advocate for health care. She will be the first female doc in... https://t.co/hr2Zi2wGve"
brianschatz,"RT @ChrisMurphyCT: Yes. I'm ready. It's just 100% clear these guys have lost the right to govern. 

Let's pick a race where the money will..."
brianschatz,Ok give me an hour or so and I'm gonna put up a link and a goal for a fantastic Senate candidate in a game-changing... https://t.co/cjXC0YVBDz
brianschatz,Hey @ChrisMurphyCT and @CoryBooker you guys thinking we do another Senate race today? There are a few viable candid... https://t.co/q9Hb09cDB8
brianschatz,Trump has done many cruel and corrupt things in the last 4 years. But the reason this FEELS different is that it's... https://t.co/NQRrapdKcF
brianschatz,"RT @Olivianuzzi: At the end of his Fox News hit, @marthamaccallum told Giuliani she hopes his cough isn't a sign he has COVID and that his..."
brianschatz,"RT @Olivianuzzi: Rudy Giuliani, who was in debate prep with Donald Trump and Chris Christie -- both of whom now have COVID-19 -- has been cou..."
brianschatz,For no particular reason I thought it might be worth knowing that Corticosteroids can cause mania.
brianschatz,They are not contact tracing on purpose because they are trying to spin the virus. But the virus doesn't care about... https://t.co/sJSZjZe3hf
brianschatz,RT @kylegriffin1: Breaking NYT: The White House has decided not to trace the contacts of guests and staff members at the Sept. 26 Rose Gard...
brianschatz,RT @JoeBiden: These good boys are ready to build bark better. https://t.co/OzaEkehJUR
brianschatz,RT @TeamHeinrich: Want to see an example of racist and despicable political commentary? It's apparently all the @NewMexicoGOP trades in the...
brianschatz,"RT @ReverendWarnock: 7,192 Georgians have died from COVID-19."
brianschatz,"RT @MikeEspyMS: .@CindyHydeSmith says she ""wouldn't mind"" debating me.

Now, I wouldn't mind scheduling that debate."
brianschatz,RT @maggieNYT: Sanjay Gupta with some real talk about some of the meds Trump is on (including the steroid) - it makes you have false energy...
brianschatz,"RT @MarkLeibovich: ""The thing about steroids is they can have psychiatric side effects,"" said Dr. J. Michael Bostwick, a psychiatrist with..."
brianschatz,"RT @williamjordann: A COVID-positive Senator intends to show up at the Capitol just so GOP can confirm a nominee before the election, becau..."
brianschatz,"1) Is he signing out against medical advice?
2) What was the lowest blood oxygen he registered?
3) Is the steroid a... https://t.co/jO2x508q4Y"
brianschatz,RT @ChrisMurphyCT: Hey [?]@brianschatz[?] - check this out: election data wiz Sean McElwee says the most important thing anyone can do right no...
brianschatz,@yeahthepesh @jbarro Hey take it easy Josh and I get along on this website.
brianschatz,@jbarro The question is not whether they should cover both campaigns - of course they should! -  but whether charac... https://t.co/C91DeDssgO
brianschatz,@markknoller @JuddPDeere45 Is there some additional news value in posting this tweet right away? Or maybe you shoul... https://t.co/ZvzE18pTjB
brianschatz,"RT @ChrisMurphyCT: Incredible. We are at $208,282 to help Dr. Al Gross become the next Senator from Alaska. 

Latest poll:

Sullivan 46
Gro..."
brianschatz,RT @pamstucky: @brianschatz https://t.co/8KgiN0gBkk
brianschatz,@CamSmithDC It's pretty gangbusters but we have to make a final push
brianschatz,Mike Espy can win. Enjoy your Sunday.
brianschatz,"""Covid parade."" https://t.co/TbUfQYviXf"
brianschatz,"RT @DrPhillipsMD: Every single person in the vehicle during that completely unnecessary Presidential ""drive-by"" just now has to be quaranti..."
brianschatz,"RT @DrPhillipsMD: That Presidential SUV is not only bulletproof, but hermetically sealed against chemical attack. The risk of COVID19 trans..."
brianschatz,RT @BenCardinforMD: The families of the detail in that car should not have to worry about a loved one getting sick over an ego stroking dri...
brianschatz,@tackettdc You don't have to repeat things that are definitely not true. In fact it is important that you don't. A... https://t.co/3FkhKTgke5
brianschatz,"Thinking about his security detail and praying for their health. They understood the risk inherent in the job, but... https://t.co/hbzmAKy2Be"
brianschatz,Why is he endangering his staff. Seriously this is nuts. https://t.co/BaY5Kf6rdf
brianschatz,Seems bad idk. https://t.co/B1Xm5v3mOz
brianschatz,"RT @DickDurbin: @SherrodBrown @ChrisMurphyCT @brianschatz @CoryBooker @DrAlGrossAK Midwest is the best--we're with you, Team Sherrod. #TeamD..."
brianschatz,"RT @SherrodBrown: Team Sherrod is ALL in! 
cc: @ChrisMurphyCT, @brianschatz, @CoryBooker 

Join the fight to flip the Senate and chip in to..."
brianschatz,RT @ChrisMurphyCT: Hey @CoryBooker if you promise to thank donors personally with replies on twitter I think we can get @DrAlGrossAK to $15...
brianschatz,"RT @ChrisMurphyCT: Hey @CoryBooker @TeamHeinrich @brianschatz @JeffMerkley something is happening today. 

New record for donations in firs..."
brianschatz,"RT @ChrisMurphyCT: Seriously? $200,000 by the end of the day? 

Listen, $200K goes a long way in Alaska. Could be a difference maker. Fine...."
brianschatz,@TeamHeinrich @ChrisMurphyCT @CoryBooker IN.
brianschatz,"RT @ChrisMurphyCT: Today let's expand the map.

Latest Alaska poll:

Sullivan 46
Gross 45

Al Gross, doctor/fisherman/activist, can win. Bu..."
brianschatz,@ChrisMurphyCT @TeamHeinrich Hurry up Murph this football game is not going to watch itself.
brianschatz,"RT @ChrisMurphyCT: Ok stand by for a link a big goal for today. 

I will use my discretion but I have an idea based on some good data I rec..."
brianschatz,RT @JeffMerkley: Let's pick a race that is a sleeper and wake it up. @brianschatz @ChrisMurphyCT @corybooker
brianschatz,Yes. Your call Murph. Maybe pick a race not everyone is thinking about. https://t.co/CuOgEygW82
brianschatz,@thehowie @tonyz1986 @MollyJongFast Deleted
brianschatz,Same. https://t.co/vWg3F7F2SZ
brianschatz,"I wrote Meadows a letter demanding focus on this. No response yet. If this were a nursing home, the state wouldrevo... https://t.co/seUvUV3pjH"
brianschatz,Please explain why you did this to the photographer. https://t.co/Cv0tIEkr3w
brianschatz,@robconery Sandys
brianschatz,At this point not contact tracing is a choice the White House made. It's not even like they would need to do it the... https://t.co/xCFwD6Rbux
brianschatz,RT @MikeEspyMS: What he said! 
brianschatz,@robconery Tomorrow
brianschatz,Mike Espy can win. That is all.
brianschatz,"RT @MikeEspyMS: I am running for the U.S. Senate to represent ALL Mississippians.

Together, we can turn the page on our troubled past and..."
brianschatz,"RT @MikeEspyMS: Did you know that you can join a #TeamEspy volunteer training program from anywhere, even while you are at home?

Check out..."
brianschatz,RT @ProjectLincoln:  https://t.co/yfDm7YtZkM
brianschatz,"RT @gabrielsherman: Sources: Trump had heart palpitations on Friday, a possible negative side effect of Regeneron antibody treatment. His f..."
brianschatz,RT @NormOrnstein: I have unintentionally ignited a firestorm here. I meant the message to Schumer to be a reflection of McConnell's willing...
brianschatz,"RT @RyanLizza: This piece is bonkers. Grassley is third in line for the presidency (after Pence and Pelosi), is 87 years old, and he refuse..."
brianschatz,"RT @nielslesniewski: This gentleman has some familiarity with the Senate rules, he's on the (fairly short) list of actual experts:"
brianschatz,@theblatt @nielslesniewski @senatefloorfan @JaneMayerNYer This is fascinating but I don't want to give away too muc... https://t.co/WNHxPMJIq9
brianschatz,@nielslesniewski @senatefloorfan @theblatt @JaneMayerNYer But presumably if it's 60 they appeal the ruling of the c... https://t.co/DUecXbfaVk
brianschatz,@nielslesniewski @senatefloorfan @theblatt @JaneMayerNYer Yup
brianschatz,@yashar RINO
brianschatz,@senatefloorfan @theblatt @JaneMayerNYer Ok. Thanks Marty. Bottom line - we fight in committee (and might win!) but... https://t.co/rcIf4WJiZX
brianschatz,@theblatt @JaneMayerNYer Good q. Checking now. But whether it's rule 14 or just literally voting for a new rule the... https://t.co/ZB2cXNLhOR
brianschatz,RT @HotlineJosh: My prediction: Senate Republicans will now pay a tangible political cost if they try and force the hearings on an already-...
brianschatz,@jiminyjobbers55 @StevenTDennis The virtual hearing is not something we could prevent. And if they lack a quorum in... https://t.co/oaRjHLBBN8
brianschatz,@StevenTDennis I don't think VP can make a quorum only break a tie
brianschatz,RT @gabrielsherman: Conversations w Republicans close to WH over last 12 hours indicate it's been far more dire than WH has said. Before be...
brianschatz,RT @AriBerman: Mitch McConnell has been blocking coronavirus relief legislation for 141 days while he rushes to confirm Amy Coney Barrett d...
brianschatz,@JaneMayerNYer They have the ability to move something to the floor without a committee vote or even with a failed... https://t.co/s6k2ljom0D
brianschatz,RT @ChrisMurphyCT: All they care about is taking away your health care. They will let nothing stop them.
brianschatz,RT @davidshepardson: .@brianschatz wants full contact tracing after growing number of confirmed coronavirus cases from @WhiteHouse https://...
brianschatz,Strong DPRK vibe today.
brianschatz,RT @RyanLizza: It was Mark Meadows.
brianschatz,@jamespmanley Even if they fail in committee they can rule 14 it
brianschatz,"The haphazard manner in which they are handling communication, contact tracing, and testing even for their politica... https://t.co/x6iuy0sx3p"
brianschatz,RT @chaddickerson: My dad passed away in May (not COVID) and we still haven't had a funeral service. My mom moved into assisted living in A...
brianschatz,RT @MollyJongFast: I still haven't met my niece.
brianschatz,RT @rebecca_ruiz: I haven't hugged my parents since March 8 and they haven't hugged their grandchildren since then either. 6yo desperately...
brianschatz,I just want to get this timeline right. Because it's hard for me to believe that a President (even this President)... https://t.co/xkdEKf9EjZ
brianschatz,RT @Olivianuzzi: What did the president know and when did he know it?
brianschatz,A lot of people haven't physically been with their moms and dads in many months. https://t.co/uR3bSodXNR
brianschatz,"RT @ChrisMurphyCT: The President is in the hospital with a deadly virus.

Three Senators (and counting) are sick.

But incredibly, McConnel..."
brianschatz,RT @NaomiBiden: Why is the Trump family allowed to not wear masks in the debate hall while everyone else follows the rules?
brianschatz,RT @ForrestBrung: There's more cases of Covid in the White House than in all of New Zealand
brianschatz,@Kansas4Pete @RyRousseau @ForrestBrung I really didn't but happy to acknowledge he thought of it first.
brianschatz,@georgecolombo Didn't see that one. Fair enough.
brianschatz,"RT @JonLemire: NEW: President Trump should have been the American safest from COVID-19.

Instead, he flouted his own guidelines and created..."
brianschatz,"RT @jameshohmann: ""Trump thought he could go to the fundraiser and keep it secret that Hicks had it,"" Republican donor Dan Eberhart said...."
brianschatz,"RT @TopherSpiro: ""Cabinet members, senators, Barrett family members and others mixed unencumbered at tightly packed, indoor receptions in t..."
brianschatz,RT @NickBryantNY: Future generations might find it hard to believe that this photo was taken at the White House in the midst of a pandemic...
brianschatz,"RT @axios: The Census Bureau said today it will continue its count through Oct. 31 as ordered by a federal judge, and not the end of next w..."
brianschatz,You should delete this tweet. https://t.co/8j6z8TPq9C
brianschatz,"RT @AJentleson: Second only to beating Trump, I want nothing more to take back the Senate and that's why I'm giving to  @GreenfieldIowa @mj..."
brianschatz,"RT @TheLeadCNN: Biden takes high road after Trump &amp; team  expose him to virus, wishes Trump speedy recovery @jessicadean reports https://t...."
brianschatz,IN. Sunday good? https://t.co/fx77NUQbx0
brianschatz,Vote them out. https://t.co/QQ4yRsTuHW
brianschatz,We need total transparency.
brianschatz,RT @Lawrence: Mike Espy has surged to a tie in Senate race. He will win if he gets the help he needs in final weeks.
brianschatz,RT @CaseySez: Per @mikememoli - Joe Biden has tested NEGATIVE for COVID-19.
brianschatz,"The country deserves to know exactly what is happening, and that requires transparency."
brianschatz,"RT @SenatorDurbin: Just left the Senate floor, where I tried to pass my Domestic Terrorism Prevention Act of 2020, which passed the House u..."
brianschatz,"RT @civilrightsorg: It is deeply shameful that @SenRonJohnson objected to passing this legislation, which the House passed UNANIMOUSLY on S..."
brianschatz,"RT @marceelias: Thank you all for the kind words of support today.

I suggest that all of you who are interested in protecting voting right..."
brianschatz,We are going to try again next week with @DickDurbin @CoryBooker @DougJones @SenBlumenthal and others. Please stay... https://t.co/RqZgP3WniF
brianschatz,"RT @Bob_Casey: I'm in too, @BrianSchatz @CoryBooker @ChrisMurphyCT. Pennsylvanians, this race could be the key to flipping the Senate. Can..."
brianschatz,"@CoryBooker @ChrisMurphyCT @ReverendWarnock Q: What's green and sits in a corner? A: A bad frog. (That's all I got, thankfully)"
brianschatz,"RT @CoryBooker: Come on @ChrisMurphyCT and @brianschatz we have to win back the Senate.

We have 10K raised so far. 

Let's pick it up or I..."
brianschatz,RT @CoryBooker: Wow @brianschatz I am glad you and @ChrisMurphyCT are in on raising money for the @ReverendWarnock - I am going to ignore t...
brianschatz,"@ChrisMurphyCT @CoryBooker Just wanted to add that while I'm obviously pushing for all democratic candidates, Rapha... https://t.co/bIDq6qzVdK"
brianschatz,"RT @ChrisMurphyCT: It doesn't get better than Georgia, @CoryBooker @brianschatz.

If Warnock wins, Dems control the Senate. And a strong Wa..."
brianschatz,"RT @CoryBooker: Hey @brianschatz and @ChrisMurphyCT Let's go, we have a US Senate to flip. 

Let's all raise some $$$ for Warnock in Georgi..."
brianschatz,"I'm especially fired up to see Rev. Warnock as a colleague ASAP, because today Republicans blocked a bill to fight... https://t.co/P3yVebZePn"
brianschatz,"RT @GeoffRBennett: H.R. McMaster, Trump's former national security adviser, tells @HallieJackson that President Trump ""is aiding and abetti..."
brianschatz,@RepMaxRose I mean this should be a pretty easy one. Thanks for your leadership here.
brianschatz,RT @RepMaxRose: Guess I spoke too soon... https://t.co/8rzZduFYBm
brianschatz,"RT @hansilowang: NEW: ""We strongly urge you to extend"" #2020Census counting to 10/31, Sen. @brianschatz (D-Hawaii) &amp; Sen. @lisamurkowski (R..."
brianschatz,Correction it was a Bill not a Resolution. https://t.co/dCX75e79qh
brianschatz,RT @chrislongview: This is the first Biden-Harris ad I've seen with debate footage and wow. https://t.co/VTmfTLeDLJ
brianschatz,Senate Republicans just blocked a unanimous vote on a resolution condemning white supremacy. It passed the House un... https://t.co/G2KaUckqCx
brianschatz,"RT @mkraju: Some GOP senators up for re-election not touching Trump's white supremacy comments.
""I'm not commenting.  I didn't see the deba..."
brianschatz,"RT @oliverdarcy: On Fox News, @johnrobertsFox is visibly angry that @PressSec won't offer a clear denunciation of white supremacy: ""Stop de..."
brianschatz,I condemn white supremacy. Easy peasy.
brianschatz,There will be a floor vote on requiring the DOJ to drop the lawsuit against the ACA today at 1 pm. Tune in.
brianschatz,RT @jonfavs: Trump and the GOP want to install a Supreme Court justice just days before the election who believes abortion should be crimin...
brianschatz,"RT @PENamerica: Last week, Sen. @brianschatz introduced a bill signaling that the dearth of local news is now a national crisis. Our @Attor..."
brianschatz,RT @blakehounshell: Well this is a novel political gambit
brianschatz,"If you are one of the 100 million Americans with a pre-existing condition, which now includes any of the 7 million... https://t.co/73rixgKV9A"
brianschatz,"RT @byelin: Usually Republicans pretend to believe in covering people with pre-existing conditions, so kudos for the honesty I guess."
brianschatz,"RT @cjane87: The populism, it is here"
brianschatz,Official Republican Position is that this is not a big deal. https://t.co/2j92IAkK5J
brianschatz,ACA is popular and the Republican closing message is that they want to stack SCOTUS to invalidate the law. LMK if q... https://t.co/5ESjDRHocW
brianschatz,"Weird for POTUS rallies to feature a rather obscure (but important!) federal policy on zoning reforms. First, becau... https://t.co/5v2Pnco2Wa"
brianschatz,RT @harrisonjaime: My mama got me with this one 
brianschatz,The President did not misspeak about white supremacy. The reason I know this is that I have not been living in a cave for four years.
brianschatz,"RT @JoshNBCNews: Joe Biden tells @mikememoli his message to the Proud Boys is: ""Cease and desist"""
brianschatz,"RT @amandalitman: In the last 12 hours, more people signed up to @runforsomething than did the entire week prior. Young people watched that..."
brianschatz,"RT @DMHaselden3: I denounce white supremacy.

https://t.co/OLKnevZ4a0"
brianschatz,RT @JustMoi32: I denounce white supremacy
brianschatz,RT @Nanfoo4you: I denounce white supremacy.
brianschatz,I denounce white supremacy.
brianschatz,RT @mkraju: The moment when the president refused to condemn white supremacists
brianschatz,"Don't be afraid of winning. Don't get cocky, but momentum is good, hope is good, confidence is good."
brianschatz,"RT @JessicaTaylor: Words undecided voters in @FrankLuntz's focus group had for Trump: ""arrogant,"" ""crackhead"" and ""un-American"" 

Biden: ""b..."
brianschatz,RT @politico: A big takeaway from the first presidential debate: Trump once again refused to condemn white supremacists. Watch his answer w...
brianschatz,"RT @danahull: the ""Stand back and stand by"" line is the lede. Full stop. Double barrel it if you need to."
brianschatz,"RT @Taniel: first CNN poll of debate watchers:

Biden won 60% 
Trump won 28%"
brianschatz,RT @mattmfm: A Biden blowout. https://t.co/TPtncU0jg1
brianschatz,"RT @DanielStrauss4: NEWS: The Biden campaign said it raised a record $3.8 million between 10 o'clock and 11 o'clock. 

The campaign raised..."
brianschatz,On the one hand white supremacy but on the other NO THERE IS NO OTHER HAND.
brianschatz,RT @jonlovett: Biden talked about tackling the pandemic seriously and reviving the economy without lying to people. Trump gave a white supr...
brianschatz,RT @Brendelbored: @Nate_Cohn If a basketball team is down by 10 points and their strategy is to get naked and poop everywhere it doesn't ge...
brianschatz,"RT @aidachavez: @brianschatz I think he told them to ""stand by"""
brianschatz,Just triple checking he didn't condemn white supremacy.
brianschatz,Is Trumps side of the stage hot he looks warm.
brianschatz,"Hey did he condemn white supremacists? Because I thought I heard ""stand back and stand by."""
brianschatz,"""Four more years, I guess?"""
brianschatz,To say that he's a child is an insult to children.
brianschatz,"RT @BresPolitico: Biden: ""You're the worst president America has ever had. Come on."""
brianschatz,"RT @chrislhayes: Trump is infuriated, and he started this approach to bait Biden but now  he's the one who's in a rage."
brianschatz,This Covid answer is excellent.
brianschatz,Trump is not in command of his emotions.
brianschatz,RT @danpfeiffer: One piece of advice for Biden supporters during the debate tonight - If you feel like channelling any preemptive panic int...
brianschatz,The @abcnews analyst? https://t.co/NW2pjRl0JS
